,Country Name,Country Code,Year,Agricultural land (sq. km),Agricultural land (% year difference),Electric power consumption (kWh per capita),Electric power consumption (% year difference),GDP per capita growth (annual %),GDP per capita growth (% year difference),Livestock production index (2004-2006 = 100),Livestock production index (% year difference),Ores and metals exports (% of merchandise exports),Ores and metals exports (% year difference),Urban population,Urban population (% year difference),Crop production index (2004-2006 = 100),Crop production index (% year difference),Food production index (2004-2006 = 100),Food production index (% year difference),Forest area (% of land area),Forest area (% year difference)
4831,United Kingdom,GBR,2008,176840.0,0.0020966736555787513,6015.72686068947,-0.014202601097937362,-1.06289313354608,-1.6496669681993308,99.67,-0.013266013266013288,4.38219928666174,0.06314402951417408,49913475.0,0.011382990719368324,106.81,0.15370490386692603,102.88,0.04829834929692267,12.5813253785315,0.0025031611153649713
4845,High Income Countries,HIC,2008,12994293.1438422,-0.006152535169494433,9313.98664903201,-0.00457778149970367,-0.453670816571233,-1.2292973019376385,103.46376882745399,0.01354279379924983,4.14739867834159,-0.03247857174490787,906062247.0,0.012104364418756841,100.735591618597,0.031848736770124564,103.692689319911,0.030784723112207812,28.752518050500804,0.0008022358403034779
4859,India,IND,2008,1797570.0,0.0007627213005232392,561.247580012144,0.03601218865730682,1.5875981363146396,-0.737507862614084,114.55,0.03272628921745402,6.22718537894276,-0.1772681883429843,363154577.0,0.02629344515076104,117.28,0.00903381226877742,117.0,0.021923312079657586,23.1931365175115,0.0060722882008221735
4873,Cambodia,KHM,2008,53550.0,0.0,114.593706608708,0.1392714766324643,5.12490466063622,-0.4029091117460645,94.39,-0.05344965904532695,2.79431986827953,21.93056970191566,2717205.0,0.02316308636810538,139.51,0.12254586417766333,129.72,0.08706947121427966,58.626783393878895,-0.012160935095723802
4886,Low Income Countries,LIC,2008,5318743.18359375,0.006376901113812838,2046.69444881834,-0.012762493086689752,3.16791853953877,-0.09947463984094762,114.337757340506,0.04084325143917411,4.0508920274475155,0.0849125976567191,157469401.0,0.04277497495297555,106.400723123608,0.024753512056584714,109.679466176535,0.031314855262520425,26.193231620468396,-0.005373983362869761
4906,Middle Income Countries,MIC,2008,29449175.0644889,0.0003333677647541222,1563.70242969383,0.029138618063064392,4.37283618938204,-0.39351476076200476,111.602771577518,0.029480253033181025,4.70657328124528,-0.10986892925915448,2358309644.0,0.02533822431912469,113.407591942349,0.051004256865247344,113.129790531184,0.041968192714702424,33.341403398603894,-0.0006273847677836786
4930,New Zealnd,NZL,2008,113740.0,-0.009837207277792248,9556.31719799052,-0.008743305970717707,-1.84547780021356,-1.8971374980853055,100.22,-0.018893783651492968,4.50004097211216,-0.14910420207665642,3675355.0,0.00782213808215304,111.58,0.05642870668434008,102.66,0.00029231218941827564,38.600128383606794,-0.000629327889527409
4983,Thailand,THA,2008,200500.0,0.012626262626262541,2105.44007585999,0.012110958162707686,1.19217489898379,-0.7540076566109816,117.62,0.034567684053127046,1.32785723567117,-0.2633101993623814,27438708.0,0.03778297937619346,109.92,-0.003716124354210093,110.74,-0.010454829773925534,31.6886225814265,0.001844153442558838
5001,United States of America,USA,2008,4133125.9375,0.001102074920960483,13663.427968182701,0.00043750031616740515,-1.07670008700785,-2.1807662110500696,106.8,0.03598797167523515,4.12707360367677,0.06566404373644064,244607104.0,0.011628953316449753,101.34,-0.01448993484391714,107.59,0.026230446394506002,33.5761135380249,0.004176632205779018
5007,Vietnam,VNM,2008,102407.998046875,0.017709160875930774,802.554045489828,0.10227579182764068,4.652459439714111,-0.24024203166564162,125.48,0.0645626537711037,0.908428370259692,0.17529589840535498,25120981.0,0.03174720716280599,111.41,0.04082585949177875,113.45,0.05633147113594039,44.2080807861934,0.01557331135379103
5013,South Africa,ZAF,2008,971080.0,0.0022499741975436915,4665.1761325466905,-0.03844370316789769,1.82348757549786,-0.5450948304618128,122.02,0.08404406538734888,29.126601494471398,-0.013647092900179958,30442138.0,0.02242544803456048,112.73,0.2137166236003447,118.24,0.16217810104187147,7.61773652408313,0.0
5023,Argentina,ARG,2009,1437920.0,-0.003251051912852354,2730.1232316311803,-0.01540656543789054,-6.8542273329618295,-3.262511525312825,113.93,0.05647255192878342,3.82929125277082,0.18358407948118494,36714245.0,0.01184183833077923,84.6,-0.29003021148036257,96.74,-0.1596594857539959,10.5653179570942,-0.010878489326758944
5027,Australia,AUS,2009,4090290.0,-0.01979208604129523,10791.5930978208,0.003952191472412103,-0.142541245499331,-1.0890180522743376,100.65,-0.005631298162418474,27.4265874184402,0.026422347390874013,18451611.0,0.0222664543936113,88.68,0.18572001604492572,98.33,0.08532008830022075,16.1536258672533,-0.007088964099114525
5031,Belgium,BEL,2009,13635.999755859399,-0.0012452011875698776,7903.955478876342,-0.07246863779140156,-2.80590363311177,7.169406396799859,95.58,0.026307312359068025,2.74867857731597,-0.17786491821884365,10537701.0,0.008574466166812567,99.95,0.07867472480034543,95.74,0.03940940180219288,22.450461948248602,0.0020636251894499136
5043,Brazil,BRA,2009,2735400.0,0.00014625228519205002,2197.12554728151,-0.0146735524128625,-1.08194389571234,-1.2668560927162456,111.31,-0.0011665470208183093,11.7133302124896,-0.034516917073826314,162949977.0,0.013222376668963198,118.93,-0.023322657468998864,116.91,0.002400754522850157,59.8354642899018,-0.003298770367728965
5049,Canada,CAN,2009,639401.9921875,-0.010379093810807705,15450.7306885938,-0.05658679019823876,-4.03041986030486,49.19524161017253,97.21,-0.04084854464726195,7.299975437320841,-0.1334767723278626,27158023.0,0.013742511486527498,111.07,-0.029871604506943816,108.61,-0.0181703127824987,38.198320835409,-0.0001576840007233571
5053,Chile,CHL,2009,157820.0,-0.00012671059300561893,3296.54073453887,-0.01250599529940799,-2.601446897912,-2.072232268769042,108.15,-0.042581444759206666,59.493775116211005,0.050992513285555985,14693852.0,0.011323161818704186,101.51,0.02308002418867172,104.56,-0.0028609574670989124,21.778752649148196,0.0023397627897503437
5069,Germany,DEU,2009,168860.0,-0.0020684356716506036,6817.15839823657,-0.05156062586232002,-5.457900872344822,-5.72782292089337,105.74,0.014779270633397346,2.5915990882419,-0.17634177361562287,62877220.0,2.2472872594603288e-05,106.88,0.032357770694484644,106.24,0.021734949028659356,32.7127735865294,0.0004960308335608676
5095,United Kingdom,GBR,2009,173250.0,-0.020300836914725173,5643.1285945674,-0.061937364303698894,-4.9693502429548495,3.6753056220956486,98.53,-0.011437744557038276,3.1239150535107405,-0.2871353288247034,50463084.0,0.011011234942067238,102.7,-0.03847954311394064,99.74,-0.030520995334370138,12.6127388184341,0.002496830735830402
5109,High Income Countries,HIC,2009,12857873.976333097,-0.010498390793480805,8910.80227038771,-0.04328805632185451,-4.03407228312476,7.892069173886021,102.472733227918,-0.009578576256860871,3.7808288147381903,-0.08838548980537819,916021292.0,0.010991568220588332,103.738866974824,0.029813448335102244,105.38579504732901,0.01632811086801378,28.762592182563896,0.0003503739062227229
5123,India,IND,2009,1800680.0,0.0017301134309095634,598.498242891158,0.06637117772197443,6.3510887113621415,3.000438502721601,118.54,0.03483195111305104,6.22748771615451,4.8551182171729934e-05,372465917.0,0.02564015598239311,112.83,-0.03794338335607095,114.27,-0.023333333333333317,23.3331192675207,0.00603552477274949
5137,Cambodia,KHM,2009,53550.0,0.0,127.930371819728,0.11638217844335386,-1.4029991057775,-1.2737610158006973,92.96,-0.015149909948087847,0.772554537459274,-0.723526806566015,2808855.0,0.0337295124953767,147.48,0.057128521252956865,134.86,0.03962380511871744,57.9050554646782,-0.012310549674059867
5150,Low Income Countries,LIC,2009,5338239.68261719,0.0036656214354511274,2100.06493964948,0.026076433080645334,2.4191381153300298,-0.2363635348773072,114.24201652528099,-0.0008373508231396265,3.0848143535615553,-0.2384851700169086,164057350.0,0.04183637556352937,112.700554334105,0.05920853755080535,114.76861425441099,0.04640019007463736,26.051710072838997,-0.005402981567146803
5170,Middle Income Countries,MIC,2009,29441312.352024604,-0.00026699262193519147,1599.15617757779,0.02267295056317198,1.07465361991513,-0.7542433392486633,114.77041304635,0.028383179235219824,4.2891288065506386,-0.08869392862915182,2417835050.0,0.0252407083825672,112.691215573949,-0.006316829024675674,114.32123418541,0.01053165261450384,33.3210748753965,-0.000609708084700733
5194,New Zealnd,NZL,2009,114900.0,0.010198698786706428,9403.84883558778,-0.01595471971512219,-1.20631984766281,-0.3463373834552689,101.3,0.010776292157254064,3.3796499375600497,-0.24897351857359606,3709702.0,0.009345219713469799,113.46,0.016848897651909,103.25,0.005747126436781658,38.5758246577228,-0.0006296281101053625
5247,Thailand,THA,2009,208790.0,0.041346633416458944,2101.1461301468107,-0.0020394528262340783,-1.18953834802838,-1.9977884528875274,122.54,0.04182962081278685,1.10669426723276,-0.16655628519177545,28447159.0,0.0367528602294247,111.32,0.012736535662299708,114.22,0.031424959364276805,31.746951780838298,0.0018406984797749715
5265,United States of America,USA,2009,4099606.875,-0.008109857528385556,12913.7146883015,-0.05487007225617313,-3.38743566041579,2.1461274140224833,104.64,-0.020224719101123556,3.53132000113054,-0.14435255092506194,247276259.0,0.010912009325779737,105.96,0.04558910597986965,109.89,0.021377451436007,33.662760237312796,0.002580605381554024
5271,Vietnam,VNM,2009,102920.0,0.004999628572864401,906.154085899627,0.12908792995563068,4.37064375270167,-0.06057348605918378,137.82,0.09834236531718199,0.734086805234198,-0.19191558821049925,25920396.0,0.03182260278768578,111.45,0.00035903419800731307,115.89,0.021507271925958582,44.885992855443895,0.015334573616283542
5277,South Africa,ZAF,2009,969880.0,-0.0012357375293488015,4428.15443251979,-0.05080659192550396,-2.8987309368866403,-2.589663113605373,123.05,0.00844123914112438,29.3365195323804,0.007207089984351489,31137754.0,0.02285043185862956,109.03,-0.03282178656967982,116.5,-0.014715832205683288,7.61773652408313,0.0
5287,Argentina,ARG,2010,1474810.0,0.025655112940914604,2877.65265331343,0.05403764195439065,9.300128322321921,-2.3568456181191726,101.59,-0.10831212147810065,4.42314889700704,0.15508291353041193,37055902.0,0.009305843004534076,118.64,0.40236406619385345,112.66,0.16456481290055813,10.449119191432,-0.010998132392615378
5291,Australia,AUS,2010,3985800.0,-0.025545865941045798,10726.9281831902,-0.00599215649111684,0.492100955776877,-4.452340787769998,97.97,-0.02662692498758079,33.8738640361555,0.23507396379108014,18767085.0,0.017097368896406895,90.97,0.025823184483536155,96.01,-0.023594020136275762,16.0382958228655,-0.007139576299188488
5295,Belgium,BEL,2010,13556.9995117188,-0.005793505834191026,8393.94962326946,0.061993535477603334,1.9287568820322,-1.6873924176409414,100.32,0.049591964846201986,3.66313051841615,0.33268784085810554,10639649.0,0.009674596005333713,98.67,-0.012806403201600758,100.8,0.052851472738667304,22.496697893230905,0.0020594651944749742
5307,Brazil,BRA,2010,2734630.0,-0.0002814944797835395,2374.11665262872,0.08055575411528038,6.524372804300982,-7.030232094433517,116.56,0.047165573623214385,17.3843730277506,0.4841529020682882,165055094.0,0.01291879286365294,126.69,0.06524846548389807,123.98,0.060473868787956686,59.63743129452249,-0.0033096257834625
5313,Canada,CAN,2010,632686.015625,-0.010503527740856056,15269.745476893,-0.011713699199637717,1.94962821027747,-1.4837283156226806,97.34,0.0013373109762371271,8.33166572186797,0.1413279117725046,27522537.0,0.013421963741617082,108.06,-0.027100027009993588,108.49,-0.0011048706380628603,38.1922931849198,-0.00015779883401612071
5317,Chile,CHL,2010,157430.0,-0.0024711696869851307,3306.95272965285,0.003158460929934881,4.75022381395627,-2.825992995578323,108.67,0.004808136846971678,64.575342449162,0.08541342893479209,14857033.0,0.0111053929221554,107.4,0.058023840015761996,108.32,0.035960214231063325,21.8295908149552,0.002334301078946055
5333,Germany,DEU,2010,167000.0,-0.011015042046665924,7264.322590735551,0.06559392731943148,4.3386919157395205,-1.7949378373146474,108.19,0.023170039720068036,3.038813467984029,0.17256310274654107,62940432.0,0.0010053243448104876,94.79,-0.11311751497005973,104.55,-0.015907379518072307,32.730871847835395,0.0005532475336620379
5359,United Kingdom,GBR,2010,172240.0,-0.005829725829725851,5700.855864442679,0.01022965699042433,1.1534748933105,-1.2321178498025582,102.49,0.04019080483101578,3.87899984401042,0.24171105089784528,51030310.0,0.011240414874366333,101.68,-0.009931840311587115,102.42,0.026869861640264725,12.6441532674741,0.0024906921083696076
5373,High Income Countries,HIC,2010,12707773.6927873,-0.011673802669249889,9286.18992634002,0.0421272568464226,2.2830704494542404,-1.565946837146357,103.941251068073,0.014330815563285082,4.59986398965104,0.21662847355588766,925253674.0,0.010078785373910382,101.248525709244,-0.02400586528657933,104.92525692558901,-0.004370020850847811,28.772112532588,0.00033099763622401746
5387,India,IND,2010,1795730.0,-0.002748961503432068,640.394603119482,0.07000247824611106,7.0423468870534505,0.10884089438943656,123.49,0.04175805635228613,6.994186399445732,0.123115246185449,381763166.0,0.024961341630622247,124.91,0.10706372418682975,123.19,0.07806073335083585,23.4731046451791,0.005999428368467452
5401,Cambodia,KHM,2010,54550.0,0.01867413632119508,144.282379271632,0.1278195882596691,4.34457427422036,-4.096633673057637,96.76,0.040877796901893415,0.13028328057647098,-0.8313604098359995,2904520.0,0.034058361859191644,160.84,0.09058855438025515,146.55,0.08668248554056057,57.1833220031724,-0.012464083761150269
5414,Low Income Countries,LIC,2010,5363480.0012207,0.004728210066269556,2307.8046786437803,0.09892062624928832,4.21523218800976,0.7424520581515863,119.38597772763,0.045026876790210446,3.920746995762975,0.27098312779707423,170715560.0,0.04058464920955984,120.98161580480499,0.0734784448899024,122.750015225105,0.06954341152016874,25.908859179565606,-0.005483359551982869
5434,Middle Income Countries,MIC,2010,29550496.7627922,0.003708544288450799,1735.13416781501,0.08503108836010198,6.1279760127131295,4.702280157207382,117.968713392243,0.027866941147988822,4.87353927352653,0.13625388589014675,2478464961.0,0.025076115510857644,117.14390600605101,0.039512311668872924,118.136923032974,0.03337690390374526,33.2996733302954,-0.000642282554843443
5458,New Zealnd,NZL,2010,114080.0,-0.007136640557006135,9601.90314202312,0.021060983635320385,0.416658971912256,-1.345396764149669,102.67,0.013524185587364235,4.228881968132391,0.2512781046150143,3748563.0,0.010475504501439747,113.9,0.0038780186849991516,104.76,0.014624697336561798,38.5515172230451,-0.0006301209343771985
5511,Thailand,THA,2010,210600.0,0.008668997557354174,2307.8046786437803,0.0983551527101687,6.9884807078095985,-6.874952009233473,125.95,0.027827648114901127,1.32270358428497,0.19518427396604454,29469051.0,0.03592246241531538,111.11,-0.001886453467481064,114.27,0.00043775170723159285,31.8052809802501,0.0018373165340241915
5529,United States of America,USA,2010,4084261.875,-0.003743041825199356,13394.9485702119,0.037265333293010405,1.71674815989624,-1.5067987504404785,105.98,0.012805810397553463,4.0862289816124,0.15713925113108052,249845296.0,0.01038933947961418,105.92,-0.0003775009437523291,110.27,0.0034580034580034003,33.7494069366007,0.00257396299878776
5535,Vietnam,VNM,2010,107600.99609375,0.04548188975660716,1022.43266675383,0.12832098057447028,5.36418076533876,0.22732052046633733,137.41,-0.002974894790306215,1.02018409473051,0.38973223255938727,26757120.0,0.03228052534382586,115.02,0.032032301480484415,118.59,0.023297954957287148,45.5639049246944,0.01510297592021037
5541,South Africa,ZAF,2010,968910.0,-0.0010001237266465957,4542.59647252813,0.025844184468340137,1.55107252579849,-1.535086753330893,127.21,0.03380739536773669,28.3096161707647,-0.03500426696773795,31866171.0,0.023393369990655,107.73,-0.011923323855819512,117.58,0.009270386266094333,7.61773652408313,0.0
5551,Argentina,ARG,2011,1482810.0,0.005424427553379685,2929.07502855568,0.017869556001847586,4.78868313859434,-0.4850949392708195,102.26,0.006595137316665056,4.05204885672527,-0.08389951342874236,37543830.0,0.013167349158036856,127.17,0.07189817936614973,117.48,0.042783596662524515,10.3406667246747,-0.01037910131661901
5555,Australia,AUS,2011,4096725.9375,0.027830281875658613,10627.2938650379,-0.009288243237093208,1.0488837996760798,1.1314402814361797,98.16,0.0019393691946514302,36.7748744608577,0.08564155602696477,19056040.0,0.015396903674705031,107.76,0.1845663405518303,102.35,0.06603478804291218,16.0783879827656,0.002499776805646725
5559,Belgium,BEL,2011,13356.9995117188,-0.014752526901481322,8028.798731394721,-0.04350167778735281,0.380018329951753,-0.8029724049246925,104.23,0.038975279106858274,3.79187947998805,0.03514724930619395,10784163.0,0.013582590929456462,100.03,0.013783318131144195,104.58,0.03750000000000009,22.5112290174517,0.0006459225389325862
