,Country Code,Year,Agricultural land (sq. km),GDP per capita growth (annual %),Livestock production index (2004-2006 = 100),Urban population,Crop production index (2004-2006 = 100),Food production index (2004-2006 = 100),Ores and metals exports (% of merchandise exports),Electric power consumption (kWh per capita),Forest area (% of land area)
200,RUS,1990,78460.0,-3.37349524092159,67.4938481231068,108837430.0,71.69244179359885,69.365,2.7519731468896698,6673.17859358563,49.3564653949524
201,RWA,1990,18790.0,-2.5585961362592102,55.21,394766.0,80.2,76.02,2.7519731468896698,1237.521539865285,12.890149979732499
202,SAS,1990,2719903.99902344,3.1223784139078097,60.0516306065915,284108532.0,71.50488358719771,68.563914038389,4.618963578554269,246.246431380635,16.5107672157553
203,SAU,1990,1234810.0,11.166583914666901,57.13,12432320.0,86.28,71.38,0.491007478173225,4017.7321555016297,0.45448413492177897
204,SDN,1990,78460.0,-7.87378950364833,43.79,5764225.0,38.06,39.81,2.7519731468896698,49.745849927247704,31.0779996606714
205,SEN,1990,88690.0,-3.6157885560277796,74.89,2927432.0,78.18,77.01,9.32373827885861,103.63648466638399,48.5534721861528
206,SGP,1990,20.0,5.631917409610581,561.21,3047132.0,62.59,490.79,1.5533604213218501,4983.0463530953,24.402985643984604
207,SLB,1990,680.0,1.31511182921888,72.48,42654.0,61.39,62.12,2.7519731468896698,1237.521539865285,83.0296534476599
208,SLE,1990,28250.0,1.78726948904098,62.77,1436407.0,57.77,55.87,2.7519731468896698,1237.521539865285,43.197561651427
209,SLV,1990,14100.0,3.4495351213902796,62.46,2596779.0,93.42,75.23,2.70633384944525,352.36663435216104,18.1949806949807
210,SMR,1990,10.0,1.31511182921888,67.4938481231068,21809.0,71.69244179359885,69.365,2.7519731468896698,1237.521539865285,0.0
211,SOM,1990,440420.0,-2.7362550881326198,87.76,2142818.0,133.04,93.2,2.7519731468896698,1237.521539865285,13.201772563522198
212,SRB,1990,78460.0,1.31511182921888,67.4938481231068,3822813.0,71.69244179359885,69.365,2.7519731468896698,4628.65805431057,28.3100846101075
213,SSA,1990,8101840.0,-0.44309077374285294,66.5643516790123,139372568.0,59.4239641012329,60.58455996305489,2.7519731468896698,528.716024258138,32.1882847185492
214,SSD,1990,78460.0,1.31511182921888,67.4938481231068,729201.0,71.69244179359885,69.365,2.7519731468896698,1237.521539865285,31.0779996606714
215,SSF,1990,8101880.0,-0.4393167068162,66.5695821617186,139406814.0,59.4250102223417,60.586894130922204,2.7519731468896698,528.716024258138,32.1895624660715
216,SST,1990,837119.00005728,1.31511182921888,81.5558810167978,11381937.0,88.69379746139549,85.3938578397705,7.0453421188261105,1237.521539865285,38.0835711074114
217,STP,1990,420.0,1.31511182921888,40.24,52032.0,50.07,49.09,2.7519731468896698,1237.521539865285,58.3333333333333
218,SUR,1990,880.0,-6.405201052402821,162.6,266220.0,108.84,121.35,8.23922591837093,1237.521539865285,98.91025641025641
219,SVK,1990,78460.0,1.31511182921888,67.4938481231068,2993564.0,71.69244179359885,69.365,2.7519731468896698,5542.17090281962,39.95841995842
220,SVN,1990,78460.0,1.31511182921888,67.4938481231068,1006873.0,71.69244179359885,69.365,2.7519731468896698,5334.9054455571895,58.987090367427996
221,SWE,1990,34130.0,-0.0207591911188985,103.32,7112392.0,130.41,110.38,3.44884838771398,15836.0337592675,68.3896281132719
222,SWZ,1990,12380.0,17.499234641802403,87.32,166145.0,99.03,91.12,2.7519731468896698,1237.521539865285,27.4418604651163
223,SXM,1990,78460.0,1.31511182921888,67.4938481231068,2929888.5,71.69244179359885,69.365,2.7519731468896698,1237.521539865285,31.0779996606714
224,SYC,1990,40.0,6.47216596278875,126.06,34246.0,111.39,120.8,0.254199433074365,1237.521539865285,88.41303949770719
225,SYR,1990,134950.0,4.477780529486309,52.6,6090036.0,51.64,50.67,0.9646089662689759,688.8062200013161,2.0241593209272
226,TCA,1990,10.0,1.31511182921888,67.4938481231068,9004.0,71.69244179359885,69.365,2.7519731468896698,1237.521539865285,36.2105279219778
227,TCD,1990,483000.0,-7.2207857730351295,48.33,1241012.0,54.99,49.45,2.7519731468896698,1237.521539865285,5.32480940279543
228,TEA,1990,7409340.00097662,3.7303997678760696,42.5922324514908,439235540.0,56.2455188501451,51.09576822766851,2.4450251483648997,449.976735051889,28.390152547781895
229,TEC,1990,805190.0,-2.0489938732185804,67.4938481231068,267543904.0,71.69244179359885,69.365,2.7519731468896698,4397.81502095379,38.2415937339227
230,TGO,1990,31900.0,-2.7742288978796,54.56,1079038.0,68.17,62.17,44.6608740126416,90.87748972527969,12.594226879941198
231,THA,1990,213830.0,9.62221855708884,79.91,16641681.0,62.07,68.44,1.03917512639621,709.5524598331351,27.412946035350103
232,TJK,1990,78460.0,-3.11970150755309,67.4938481231068,1672750.0,71.69244179359885,69.365,2.7519731468896698,3358.55879862539,2.9151186053158
233,TKM,1990,78460.0,31.779452588803895,67.4938481231068,1660548.0,71.69244179359885,69.365,2.7519731468896698,2282.8651831028897,8.78215904496414
234,TLA,1990,6785748.99999619,-1.39378808580898,56.9250035148612,300728662.0,62.2130689267319,58.282837467560995,12.6048687271564,1173.8777127570802,51.212833827646506
235,TLS,1990,3180.0,1.31511182921888,108.87,153775.0,79.75,95.31,2.7519731468896698,1237.521539865285,64.9630127774042
236,TMN,1990,2065611.99951172,9.992926379146098,58.7777983512043,115789130.0,59.3260350540619,58.668203633511894,2.7519731468896698,730.7511032067529,2.14868389267522
237,TON,1990,320.0,-2.26871132182455,94.54,21584.0,97.85,92.93,2.7519731468896698,1237.521539865285,12.5
238,TSA,1990,2719903.99902344,3.1223784139078097,60.0516306065915,284108532.0,71.50488358719771,68.563914038389,4.618963578554269,246.246431380635,16.5107672157553
239,TSS,1990,8101880.0,-0.439316706816257,66.5695821617186,139406814.0,59.4250102223417,60.586894130922204,2.7519731468896698,528.716024258138,32.1895624660715
240,TTO,1990,770.0,0.8226120871253499,54.81,660917.0,141.83,89.19,0.5201719932365729,2684.42965287491,46.920077377825
241,TUN,1990,86440.0,5.5624672569661,58.66,4776197.0,75.08,69.68,1.6485432580058799,631.604795440604,4.13877445932029
242,TUR,1990,396770.0,7.383083508943269,83.36,31923300.0,78.62,79.54,4.34946656971346,929.6988822323309,12.5021114041812
243,TUV,1990,20.0,1.31511182921888,41.91,3624.0,73.0,63.4,2.7519731468896698,1237.521539865285,33.3333333333333
244,TZA,1990,320000.0,3.6876509515819706,67.73,4759494.0,61.78,64.26,2.7519731468896698,51.698461087980796,63.1293745766539
245,UGA,1990,119620.0,2.8460393923762406,50.26,1922172.0,72.07,66.53,2.7519731468896698,1237.521539865285,23.7775887092738
246,UKR,1990,78460.0,-6.560006519451781,67.4938481231068,34641542.0,71.69244179359885,69.365,2.7519731468896698,4787.48169274647,16.007594718218698
247,UMC,1990,14972701.0004845,0.135435992157767,51.5110221950618,890045671.0,60.102959868963204,55.4517850585145,3.9527290585204202,1347.5774702384301,34.9866617591718
248,URY,1990,149170.0,-0.380181021774234,70.08,2766705.0,48.43,59.81,0.41881052557662896,1244.53265869158,4.55833612040321
249,USA,1990,4269480.0,0.741481518072391,78.8,187966119.0,79.41,77.94,3.05316232480302,11713.3317042099,33.0223082096657
250,UZB,1990,78460.0,-1.33198973619056,67.4938481231068,8483962.0,71.69244179359885,69.365,2.7519731468896698,2383.2276938079,7.1579689703808205
251,VCT,1990,120.0,3.7497236292377503,109.63,44508.0,138.51,166.21,2.7519731468896698,1237.521539865285,64.1025641025641
252,VEN,1990,218600.0,3.9397708252982,71.61,16547195.0,76.6,73.31,7.18235717174605,2477.656497475,58.9830508474576
253,VGB,1990,80.0,1.31511182921888,90.77,6613.0,41.42,82.38,2.7519731468896698,1237.521539865285,24.7333335876465
254,VIR,1990,100.0,1.31511182921888,89.1,91160.0,71.69244179359885,89.1,2.7519731468896698,1237.521539865285,67.37142835344599
255,VNM,1990,67260.0,2.87700794076875,38.53,13772504.0,45.72,49.2,2.7519731468896698,95.25089565405581,28.765860702325696
256,VUT,1990,1520.0,8.82642628993106,87.3,27431.0,121.4,113.37,0.10624349006233301,1237.521539865285,36.095159967186206
257,WLD,1990,40670334.0059325,1.15722141705321,67.8622169333286,2271805636.0,68.07085743613611,67.0849706470916,3.7951513230511202,2127.31272018147,31.6245086168632
258,WSM,1990,540.0,-4.92810185703389,101.7,34514.0,88.26,91.03,0.0099998715727217,1237.521539865285,45.93639575971729
259,XKX,1990,78460.0,1.31511182921888,67.4938481231068,2929888.5,71.69244179359885,69.365,2.7519731468896698,1237.521539865285,31.0779996606714
260,YEM,1990,236260.0,1.31511182921888,50.6,2451019.0,61.22,56.68,2.7519731468896698,125.61920404222299,1.0398318086254899
261,ZAF,1990,956000.0,-2.6756139492380298,79.79,19149881.0,83.78,79.57,2.7519731468896698,4238.74571952252,7.6177365240831305
262,ZMB,1990,208110.0,-3.16368946732436,63.69,3167080.0,60.85,67.75,2.7519731468896698,761.86613030362,71.0259755982728
263,ZWE,1990,130100.0,4.13171901112221,75.83,3024150.0,109.47,88.83,15.941458460619,865.3791866720098,57.293524621946496
264,ABW,1991,20.0,3.83127360302673,71.885,32507.0,72.9,71.67533420429075,0.49888667410187104,1266.25700724576,2.33333326048321
265,AFG,1991,380300.0,0.07956460876411595,72.21,2828169.0,77.29,74.24,2.7669993926301606,1266.25700724576,2.06782464846981
266,AGO,1991,574500.0,-2.3108597523648102,70.58,4725626.0,31.24,39.52,4.856048960040241,54.453864881429006,48.809817292652596
267,ALB,1991,11270.0,-27.5668208371351,56.4,1198912.0,60.62,58.65,2.7669993926301606,418.45358899714995,28.7171523936474
268,AND,1991,230.0,-1.36612958050661,71.885,53571.0,72.9,71.67533420429075,2.7669993926301606,1266.25700724576,34.0425531914894
269,ARB,1991,3554814.00024414,-1.17640778571025,58.529449694800796,116156932.0,65.2071161749585,62.2063395641945,23.134831405311104,1037.59669894526,1.7275736256869998
270,ARE,1991,3100.0,-4.80060100968629,45.36,1528530.0,38.61,37.94,78.09277651185359,8151.13726174443,3.54125598422979
271,ARG,1991,1276600.0,7.6143428188072,83.18,28887229.0,56.99,65.3,1.6995876323892,1347.59212793615,12.6063599526253
272,ARM,1991,67550.0,-10.8708960479915,71.885,2353781.0,72.9,71.67533420429075,2.7669993926301606,2689.6736274476802,11.7527221636811
273,ASM,1991,30.0,0.07956460876411595,98.79,39866.0,41.44,51.86,2.7669993926301606,1266.25700724576,91.7500019073485
274,ATG,1991,90.0,0.82401782654135,92.78,22473.0,105.15,98.6,2.7669993926301606,1266.25700724576,23.3409101312811
275,AUS,1991,4629740.0,-1.6586900011286003,88.16,14761055.0,56.17,69.26,20.0979472287202,8522.15922240222,16.7360035406063
276,AUT,1991,30368.9990234375,2.41398612960838,95.88,4861464.0,91.38,93.14,3.25819950120865,6347.220096323729,45.8004353496232
277,AZE,1991,67550.0,-2.2295834559400203,71.885,3885695.0,72.9,71.67533420429075,2.7669993926301606,2631.13739513134,10.2839564031388
278,BDI,1991,21100.0,2.6201028687232797,114.36,359216.0,91.74,105.24,2.7669993926301606,1266.25700724576,10.899532472604498
279,BEL,1991,67550.0,1.4553717278773302,71.885,9650427.0,72.9,71.67533420429075,3.6851006843820096,6655.414381108641,31.6768366113616
280,BEN,1991,22800.0,0.7647007024982171,69.55,1815044.0,54.12,55.13,2.7669993926301606,36.7025996121176,50.4700248315005
281,BFA,1991,95500.0,6.188996860568889,57.2,1273347.0,57.42,62.75,2.7669993926301606,1266.25700724576,24.8066524037144
282,BGD,1991,103200.0,1.10664428897979,61.23,21391215.0,67.33,66.22,2.7669993926301606,50.4170834669874,11.457325224045901
283,BGR,1991,61610.0,-7.53406889133126,211.76,5759256.0,142.72,148.52,2.7669993926301606,4361.14451575101,30.116605340577898
284,BHR,1991,80.0,8.21250102983812,149.03,450266.0,65.48,97.19,56.165009100863294,14214.5323289391,0.333333339380181
285,BHS,1991,120.0,-5.9383982178506605,54.1,208981.0,72.23,65.31,2.7669993926301606,1266.25700724576,51.4485514485514
286,BIH,1991,67550.0,0.07956460876411595,71.885,1729289.0,72.9,71.67533420429075,2.7669993926301606,2106.04902045376,43.06640625
287,BLR,1991,67550.0,-1.2484554503368799,71.885,6766166.0,72.9,71.67533420429075,2.7669993926301606,4426.03492250343,38.8414513902583
288,BLZ,1991,1300.0,9.37854714504935,52.71,90348.0,51.13,50.09,2.7669993926301606,1266.25700724576,70.1600164658457
289,BMU,1991,3.00000011920929,-3.03588264874905,124.16,59021.0,93.77,109.73,2.7669993926301606,1266.25700724576,18.5185181914697
290,BOL,1991,357960.0,3.0653815956411803,61.51,3967010.0,58.78,59.8,39.6450211645054,280.540994855132,57.7167927282378
291,BRA,1991,2449410.0,-0.258462199951268,49.03,113265899.0,60.09,53.73,14.348702051654,1486.22457039677,65.1056185945677
292,BRB,1991,190.0,-4.2554593769265,95.79,96921.0,129.71,108.73,0.260384093052821,1266.25700724576,14.651163234267099
293,BRN,1991,110.0,0.244247380003486,24.0,177256.0,60.22,30.85,0.0148685459179755,4473.91157356974,78.0645149708698
294,BTN,1991,5040.0,-1.1209621935721101,98.15,91748.0,59.81,76.04,3.31731606721685,1266.25700724576,53.86297964127439
295,BWA,1991,259010.0,4.25306878912579,109.15,600718.0,88.81,107.03,2.7669993926301606,852.734102276823,23.996788938846503
296,CAF,1991,50080.0,-3.03224385919295,58.99,1062343.0,75.83,63.88,2.7669993926301606,1266.25700724576,36.188000241781396
297,CAN,1991,677530.0,-3.2953916876158194,67.0,21482271.0,81.54,73.52,7.820515630878099,16181.5887481801,38.2938938044825
298,CEB,1991,461720.0,0.07956460876411595,71.885,68052850.0,72.9,71.67533420429075,2.7669993926301606,3469.5921905733503,31.971715854222804
299,CHE,1991,16009.000244140601,-2.1464898179238103,105.9,5023076.0,103.06,102.91,2.6714899519355,7538.406741904159,29.2266456872113
300,CHI,1991,85.0,0.07956460876411595,71.885,44225.0,72.9,71.67533420429075,2.7669993926301606,1266.25700724576,4.04040425629681
301,CHL,1991,157890.0,6.04188997488899,55.67,11254775.0,63.43,59.86,49.225733156032106,1313.9430161320402,20.604491757563398
302,CHN,1991,5113790.0,7.81295779019754,44.24,314301034.0,56.1,49.62,1.66587827301846,548.9537531065889,16.9495479721993
303,CIV,1991,189500.0,-3.4997207579902203,79.18,4909854.0,66.58,65.91,2.7669993926301606,148.43387699499,32.1779861930031
304,CMR,1991,91500.0,-6.644308820514031,75.08,4883689.0,56.26,58.34,2.7669993926301606,192.29007427307099,50.9741702100654
305,COD,1991,259800.0,-11.7268816646173,96.05,11155614.0,126.78,121.46,2.7669993926301606,125.486503879165,70.5990576961249
306,COG,1991,105230.0,-0.37631466409125397,52.49,1326042.0,63.0,60.88,2.7669993926301606,184.947807976287,66.497803806735
307,COL,1991,448840.0,0.0202073222210117,71.38,23613619.0,80.56,70.98,0.278300746416476,871.192203573298,57.8234705948625
308,COM,1991,1140.0,-8.13597472005938,92.42,120236.0,82.07,83.57,2.7669993926301606,1266.25700724576,26.114990263400603
309,CPV,1991,680.0,-1.0209068284304001,54.47,155956.0,57.61,54.34,2.7669993926301606,1266.25700724576,14.9330025571156
310,CRI,1991,22380.0,-0.37401913403833503,75.95,1630406.0,63.66,62.89,0.727618133530277,1121.7690973225301,49.8472375866016
311,CSS,1991,26237.999992370602,0.503864392037272,72.40820161131359,2966969.0,95.2583387159245,86.0669517208071,2.23253543996029,1266.25700724576,86.2615754484497
312,CUB,1991,67550.0,-11.333245537400101,152.01,7863839.0,130.94,146.89,2.7669993926301606,1048.85519727191,19.5130349271125
313,CUW,1991,67550.0,0.07956460876411595,71.885,122666.0,72.9,71.67533420429075,2.7669993926301606,4771.369015879171,31.6768366113616
314,CYM,1991,27.0000004768372,0.07956460876411595,138.72,26544.0,99.76,106.51,2.7669993926301606,1266.25700724576,52.916665871937894
315,CYP,1991,1591.99996948242,-1.8347429976473701,70.42,526165.0,105.17,86.2,0.6845026325907321,2481.0885632415802,17.5497839461157
316,CZE,1991,67550.0,-11.402506019681,71.885,7747721.0,72.9,71.67533420429075,2.7669993926301606,5256.30208162561,34.0235537724861
317,DEU,1991,171360.0,4.3452200412476,107.63,58625381.0,83.28,101.17,2.38887839514846,6564.79719472728,32.3816354670896
318,DJI,1991,13360.0,0.07956460876411595,68.15,461893.0,77.24,69.54,0.20610432673239898,1266.25700724576,0.241587571381906
319,DMA,1991,180.0,1.41127710082117,93.65,45379.0,153.19,149.29,0.370715893321516,1266.25700724576,66.3066660563151
320,DNK,1991,27700.0,1.13084020524002,83.98,4374504.0,108.63,94.08,0.9725555735807142,6217.3355130029295,12.914130518419
321,DOM,1991,25460.0,-0.956822497759106,63.88,4034859.0,78.55,69.35,2.7669993926301606,401.352936265346,23.6617672445858
322,DZA,1991,386220.0,-3.6011338223535496,62.72,13958197.0,53.61,56.18,0.47100898913322503,532.4903385275701,0.6962136720094889
323,EAP,1991,7463934.00000006,6.3184863481295706,47.093704997710894,470624822.0,57.8078284566907,53.1236570914737,2.02171269324442,491.82608178345396,28.673686979896
324,EAR,1991,11814789.0002441,2.6752275781111603,64.738765259711,732212257.0,68.04990350724741,66.81817309997129,5.44546630961923,552.653049194374,24.6379160286208
325,EAS,1991,12345066.000000501,2.97708337506589,54.522181165691606,640395173.0,59.778873925766,56.6885566282644,2.34617086875727,1141.9926132263001,25.7643797735921
326,ECA,1991,621530.0,-5.706247221603331,71.885,243553624.0,72.9,71.67533420429075,2.7669993926301606,4387.31145890726,38.3861668646085
327,ECS,1991,2356523.00369263,0.0926180753869374,71.885,571884956.0,72.9,71.67533420429075,2.9354266701249703,5019.82054021044,37.300661387359206
328,ECU,1991,79140.0,1.88592866973227,51.52,5834111.0,59.74,52.96,0.147126839426145,508.953232163362,52.523661286754106
329,EGY,1991,26430.0,-1.1464331031405801,53.39,24890671.0,56.54,54.83,4.49396964025199,694.3197760247099,0.0457079712692752
330,EMU,1991,1191968.00338745,2.14874404599064,97.57828425732859,223220677.0,90.24126960776908,95.1401636634281,2.4705378141480296,5401.43603618476,34.5926451272156
331,ERI,1991,67550.0,0.07956460876411595,71.885,443980.0,72.9,71.67533420429075,2.7669993926301606,1266.25700724576,16.4253465346535
332,ESP,1991,303710.0,2.28532476924063,75.9,29430524.0,81.51,79.91,2.5226507538607996,3607.70013613788,28.2841587265237
333,EST,1991,67550.0,0.07956460876411595,71.885,1109251.0,72.9,71.67533420429075,2.7669993926301606,5617.06357593668,52.040575607454606
334,ETH,1991,67550.0,-10.361003538172302,71.885,6383315.0,72.9,71.67533420429075,2.7669993926301606,21.931075989989,31.6768366113616
335,EUU,1991,1896398.00338745,1.2743331155587299,101.458942527546,293352148.0,94.97493681736721,98.0965788673654,2.7669993926301606,5150.269831665611,35.1159034136439
336,FCS,1991,3718045.0,-20.3738337934684,58.516613505839096,131258392.0,65.7785237557615,64.2487883496061,2.7669993926301606,304.496430316048,30.290489509004
337,FIN,1991,24248.000488281297,-6.4248673310569595,101.42,4003120.0,89.99,98.45,3.4593467514769,12470.7304327707,72.00499031484951
338,FJI,1991,4240.0,-3.6034079597298803,93.75,311670.0,97.05,96.09,0.164849514043923,1266.25700724576,52.307062091629106
339,FRA,1991,304849.00390625,0.48975729663112605,99.71,43467991.0,89.62,95.48,2.49680259455533,6359.7742808142,26.5197243625733
340,FRO,1991,30.0,0.07956460876411595,98.03,14680.0,103.03,98.68,2.7669993926301606,1266.25700724576,0.0573065864714499
